ticker,name,sector,market,current_price,annual_return,volatility,annual_dividend_per_share,pe,roe,analyst_rating
7792.T,コラントッテ,その他製品,グロース（内国株式）,1485.0,0.032262444091639225,0.21100191579353322,42.0,9.768337,0.25647,-
7793.T,イメージ・マジック,その他製品,グロース（内国株式）,1350.0,-0.018477390331320682,0.32532703673884295,32.0,12.949475,0.17033,-
7794.T,イーディーピー,その他製品,グロース（内国株式）,870.0,0.42857142857142855,1.1367583784951656,0.0,11.8489065,0.0,-
7800.T,アミファ,その他製品,スタンダード（内国株式）,988.0,0.6031663625871014,0.6299158791505134,26.0,20.483797,0.16935,-
7804.T,ビーアンドピー,その他製品,スタンダード（内国株式）,2260.0,-0.0456419557279875,0.2600341265227726,80.0,11.649752,0.0,-
7805.T,プリントネット,その他製品,スタンダード（内国株式）,742.0,-0.006670633906731074,0.1547987753088338,13.0,8.174204,0.11299,-
7807.T,幸和製作所,その他製品,スタンダード（内国株式）,848.0,0.09349926040846986,0.19295067220828752,13.0,8.17688,0.14509,-
7812.T,クレステック,その他製品,スタンダード（内国株式）,2150.0,0.3172091481599285,0.25361632902409664,104.0,6.720382,0.09277,-
7815.T,東京ボード工業,その他製品,スタンダード（内国株式）,311.0,-0.505564387917329,0.7438588048710791,0.0,0.0,-0.16982001,-
7819.T,粧美堂,その他製品,スタンダード（内国株式）,987.0,0.4493976635767829,0.4562670053943279,33.0,15.321274,0.16219,強気買い
7820.T,ニホンフラッシュ,その他製品,プライム（内国株式）,721.0,-0.06957102264403345,0.16049312381110292,36.0,3.093965,-0.0874,-
7822.T,永大産業,その他製品,スタンダード（内国株式）,245.0,0.06374329476126143,0.28196227406267843,10.0,31.98324,-0.00492,-
7823.T,アートネイチャー,その他製品,スタンダード（内国株式）,854.0,0.08849610257177828,0.16516013992889553,30.0,26.159672,0.04536,-
7831.T,ウイルコホールディングス,その他製品,スタンダード（内国株式）,67.0,-0.42868217392155744,0.507750798324459,2.0,0.0,-0.52314997,-
7832.T,バンダイナムコホールディングス,その他製品,プライム（内国株式）,5398.0,0.05465051185604915,0.3123800349877789,73.0,19.948107,0.13791999,買い
7836.T,アビックス,その他製品,スタンダード（内国株式）,80.0,-0.2079207920792079,0.3504843566417393,0.0,15.357766,0.06427,-
7837.T,アールシーコア,その他製品,スタンダード（内国株式）,346.0,-0.14356435643564355,0.5049801470306867,0.0,0.0,-0.24844,-
7839.T,ＳＨＯＥＩ,その他製品,プライム（内国株式）,2018.0,0.15196806827858308,0.257108562948718,60.0,14.0718565,0.21052,買い
7841.T,遠藤製作所,その他製品,スタンダード（内国株式）,1101.0,-0.036628219275207194,0.21014527663319446,40.0,16.28179,0.014839999,-
7844.T,マーベラス,情報・通信業,プライム（内国株式）,484.0,-0.07891741909135702,0.2821880077859764,12.0,30.602882,0.04997,強気買い
7846.T,パイロットコーポレーション,その他製品,プライム（内国株式）,2004.5,0.4103724948202458,0.23652421074090466,41.0,15.667593,0.08441,-
7849.T,スターツ出版,情報・通信業,スタンダード（内国株式）,3040.0,-0.30793752282912906,0.27529923083454494,130.0,11.268549,0.13409,-
7850.T,総合商研,その他製品,スタンダード（内国株式）,808.0,-0.04974120012966553,0.20430420986823852,20.0,12.091098,0.060939997,-
7859.T,アルメディオ,その他製品,スタンダード（内国株式）,223.0,-0.04563806265910083,0.6959893140298329,4.5,0.0,-0.06092,-
7860.T,エイベックス,情報・通信業,プライム（内国株式）,1236.0,-0.014790913937413469,0.17806442919285176,50.0,120.34069,0.04615,-
7863.T,平賀,その他製品,スタンダード（内国株式）,980.0,0.011411347398448759,0.1600550507508571,40.0,14.77171,0.21535,-
7868.T,広済堂ホールディングス,その他製品,プライム（内国株式）,522.0,0.17055873253415496,0.4223715491327104,13.34,19.12096,0.0,-
7872.T,エステールホールディングス,その他製品,スタンダード（内国株式）,608.0,0.0823850372166996,0.07975741028069232,27.0,0.0,-0.045900002,-
7874.T,レック,化学,プライム（内国株式）,971.0,-0.13804414916119367,0.31660591461395765,27.0,17.791788,0.07376,-
7877.T,永大化工,化学,スタンダード（内国株式）,2164.0,0.4064204376055064,0.2434667711751728,70.0,8.741119,0.04354,-
7885.T,タカノ,その他製品,スタンダード（内国株式）,1069.0,0.45733965744584704,0.4811885180757627,20.0,22.235722,0.01938,-
7888.T,三光合成,化学,プライム（内国株式）,946.0,0.15148804579782,0.3874547984382843,28.0,6.711358,0.12641,-
7893.T,プロネクサス,その他製品,プライム（内国株式）,1102.0,0.020144372674962597,0.19988981481897028,42.0,0.0,-0.01691,-
7897.T,ホクシン,その他製品,スタンダード（内国株式）,103.0,-0.13254625361805414,0.25084357736474405,2.0,0.0,0.0,-
7908.T,きもと,化学,スタンダード（内国株式）,238.0,-0.006473579096206061,0.30260816405957885,7.0,12.608103,0.04092,-
7912.T,大日本印刷,その他製品,プライム（内国株式）,3030.0,0.29658928217716274,0.30877647071620773,40.0,16.305304,0.06647,中立
7914.T,共同印刷,その他製品,プライム（内国株式）,1651.0,0.1713704253952219,0.1988632345370314,78.0,12.07635,0.05762,-
7928.T,旭化学工業,化学,スタンダード（内国株式）,638.0,0.030688266207075123,0.14025881979994342,10.0,41.0596,0.01648,-
7932.T,ニッピ,その他製品,スタンダード（内国株式）,12160.0,0.15495156134724808,0.2367172828764423,696.0,13.360018,0.063039996,-
7938.T,リーガルコーポレーション,その他製品,スタンダード（内国株式）,2215.0,-0.04373164567528843,0.09015537076210295,75.0,16.719837,0.041100003,-
7939.T,研創,その他製品,スタンダード（内国株式）,600.0,0.09288985674942644,0.17602739501219306,22.0,10.287416,0.21935,-
7944.T,ローランド,その他製品,プライム（内国株式）,4285.0,0.4185273933188415,0.26553966893387837,170.0,53.280193,0.049569998,強気買い
7949.T,小松ウオール工業,その他製品,プライム（内国株式）,2727.0,0.12031864581945864,0.2278163659977568,130.0,17.54455,0.07935,-
7951.T,ヤマハ,その他製品,プライム（内国株式）,1377.0,0.451762116025692,0.2638913405792236,26.0,31.385056,0.03986,-
7952.T,河合楽器製作所,その他製品,プライム（内国株式）,3560.0,0.3995202854600003,0.2932480527332547,95.0,32.440285,0.023729999,-
7955.T,クリナップ,その他製品,プライム（内国株式）,923.0,0.24745204351257677,0.301751507339615,33.0,14.064553,0.05485,-
7956.T,ピジョン,その他製品,プライム（内国株式）,2092.5,0.2844663788728324,0.2514895117465913,76.0,23.390139,0.103649996,買い
7957.T,フジコピアン,その他製品,スタンダード（内国株式）,1958.0,0.2824017401717386,0.34366135718003255,40.0,0.0,-0.2915,-
7963.T,興研,その他製品,スタンダード（内国株式）,1804.0,0.1034400368670311,0.23222500865691828,50.0,10.727991,0.06597,-
7971.T,東リ,化学,スタンダード（内国株式）,663.0,0.20655824525208774,0.2452554502670649,34.0,10.077985,0.09086,-
7975.T,リヒトラブ,その他製品,スタンダード（内国株式）,1111.0,-0.010480974998893746,0.1623340322715216,25.0,59.373417,0.0062,-
7979.T,松風,精密機器,プライム（内国株式）,2277.0,0.1885723082651954,0.24789919807244856,60.0,13.870158,0.096920006,強気買い
7981.T,タカラスタンダード,その他製品,プライム（内国株式）,3065.0,0.1823138496369262,0.25116149393930626,116.0,14.034839,0.0,-
7983.T,ミロク,その他製品,スタンダード（内国株式）,1040.0,-0.0885403934593684,0.31825328353415694,10.0,0.0,-0.21365999,-
7984.T,コクヨ,その他製品,プライム（内国株式）,875.4000244140625,-0.031466925184283956,0.2242092090965319,25.25,17.983309,0.08359,買い
7986.T,日本アイ・エス・ケイ,その他製品,スタンダード（内国株式）,1914.0,0.16573293465154673,0.1840639357396663,30.0,7.3099737,0.09449001,-
7987.T,ナカバヤシ,その他製品,スタンダード（内国株式）,577.0,0.1313634096595732,0.20833201890654338,22.0,8.702044,0.053839996,-
7990.T,グローブライド,その他製品,プライム（内国株式）,2715.0,0.19706610815408065,0.267298881078568,90.0,9.167415,0.0,中立
7994.T,オカムラ,その他製品,プライム（内国株式）,2320.0,-0.017779815157727835,0.20544647369486296,104.0,11.380252,0.13382,-
7997.T,くろがね工作所,その他製品,スタンダード（内国株式）,1041.0,0.3481960690356941,0.324370773288255,40.0,4.147737,0.08527,-
8001.T,伊藤忠商事,卸売業,プライム（内国株式）,2080.0,0.35003595477273064,0.2603656901657486,42.0,15.288013,0.14241,買い
8002.T,丸紅,卸売業,プライム（内国株式）,5024.0,0.6231681948290496,0.35572903807210066,107.5,17.16002,0.12854,買い
8005.T,スクロール,小売業,プライム（内国株式）,1879.0,0.8600514074576945,0.3038980408490658,59.0,15.257311,0.06948,-
8008.T,ヨンドシーホールディングス,小売業,プライム（内国株式）,2055.0,0.22565034699880002,0.15746627869909682,83.0,26.216257,0.04164,-
8011.T,三陽商会,繊維製品,プライム（内国株式）,5120.0,0.6482889611313375,0.34825448365245004,139.0,14.457577,0.082440004,-
8014.T,蝶理,卸売業,プライム（内国株式）,4080.0,0.05449054234107945,0.29258934584098223,147.0,11.465451,0.1102,-
8018.T,三共生興,卸売業,スタンダード（内国株式）,823.0,0.3313792529068559,0.2846292165786321,27.0,81.03896,0.0257,-
8025.T,ツカモトコーポレーション,卸売業,スタンダード（内国株式）,1278.0,-0.03271252627861868,0.21258452983732082,30.0,0.0,-0.01509,-
8032.T,日本紙パルプ商事,卸売業,プライム（内国株式）,1204.0,0.9076231387670172,0.2618773015333672,34.0,49.533127,0.04701,-
8041.T,ＯＵＧホールディングス,卸売業,スタンダード（内国株式）,4430.0,0.20734726510953988,0.27145003018230174,167.0,4.50043,0.13518,-
8043.T,スターゼン,卸売業,プライム（内国株式）,1365.0,0.15201349026786337,0.21024407831350148,43.0,5.8938546,0.14224,-
8057.T,内田洋行,卸売業,プライム（内国株式）,2085.0,0.0005763164742506977,0.31690690723110115,72.0,8.49111,0.17313999,-
8058.T,三菱商事,卸売業,プライム（内国株式）,4868.0,0.6193671796811786,0.33190564357085656,110.0,30.585014,0.08528,買い
8059.T,第一実業,卸売業,プライム（内国株式）,3490.0,0.3037955530252943,0.31028377861318845,125.0,11.518342,0.120129995,-
8061.T,西華産業,卸売業,プライム（内国株式）,3015.0,0.5541716298588156,0.44204368236343117,81.66,19.723078,0.13578,-
8081.T,カナデン,卸売業,プライム（内国株式）,2394.0,0.25637507120568814,0.2866671403284969,72.0,11.885201,0.08357,-
8086.T,ニプロ,精密機器,プライム（内国株式）,1610.0,0.18937159295347253,0.22646385502873093,29.0,27.827557,0.058119997,中立
8089.T,ナイス,卸売業,スタンダード（内国株式）,1908.0,0.07516907409709235,0.1811431582152685,72.0,7.2727895,0.07001,-
8095.T,アステナホールディングス,卸売業,プライム（内国株式）,521.0,0.054574305296972374,0.21753505334363468,18.0,8.923304,0.08274,-
8097.T,三愛オブリ,卸売業,プライム（内国株式）,2343.0,0.1847706753416349,0.2260377258872155,100.0,21.725182,0.070700005,-
8101.T,ＧＳＩクレオス,卸売業,プライム（内国株式）,2748.0,0.31336983356463943,0.21382855350358237,104.0,12.770928,0.08788,-
8107.T,キムラタン,繊維製品,スタンダード（内国株式）,31.0,-0.44642857142857145,0.48091878541160904,0.0,0.0,-0.06329,-
8111.T,ゴールドウイン,繊維製品,プライム（内国株式）,2075.0,-0.10477744147010644,0.31046968913360684,57.989999999999995,12.860604,0.19478,-
8113.T,ユニ・チャーム,化学,プライム（内国株式）,1023.0,0.020939302811037536,0.27958488969238837,20.0,25.548405,0.080290005,買い
8115.T,ムーンバット,卸売業,スタンダード（内国株式）,1338.0,-0.05060798563971405,0.41240959275569944,61.0,9.012078,0.09810001,-
8119.T,三栄コーポレーション,卸売業,スタンダード（内国株式）,764.0,-0.02315681697753492,0.12301961071838277,31.0,18.763031,0.02735,-
8123.T,川辺,卸売業,スタンダード（内国株式）,1387.0,0.08581606852021334,0.15391218090104375,50.0,5.347594,0.0496,-
8127.T,ヤマトインターナショナル,繊維製品,スタンダード（内国株式）,582.0,0.4756816321395213,0.4073498676420619,16.0,86.676216,0.0086199995,-
8138.T,三京化成,卸売業,スタンダード（内国株式）,4195.0,0.1766066543898045,0.3598014170823056,100.0,4.7432795,0.09854,-
8142.T,トーホー,卸売業,プライム（内国株式）,1355.0,0.18122609714369814,0.24792270528662813,55.0,9.536804,0.1396,-
8143.T,ラピーヌ,繊維製品,スタンダード（内国株式）,145.0,-0.4423076923076923,0.38815645216227246,0.0,0.0,-0.37467,-
8147.T,トミタ,卸売業,スタンダード（内国株式）,1390.0,0.18389712431716218,0.3191664239017336,24.0,9.439003,0.05421,-
8150.T,三信電気,卸売業,プライム（内国株式）,3055.0,0.32034312747921506,0.2585467871019234,190.0,7.29164,0.0,-
8151.T,東陽テクニカ,卸売業,プライム（内国株式）,1992.0,0.33879820065649946,0.31668229398207653,69.0,30.998915,0.04398,-
8154.T,加賀電子,卸売業,プライム（内国株式）,4845.0,0.7120782355926187,0.31396360071968893,140.0,8.56007,0.16999,-
8160.T,木曽路,小売業,プライム（内国株式）,2425.0,-0.02108585869785142,0.1613350699684758,30.0,17.978956,0.12272,-
8163.T,ＳＲＳホールディングス,小売業,プライム（内国株式）,1515.0,0.1863240775072558,0.18128407264417562,10.0,69.59686,0.06384,-
8165.T,千趣会,小売業,スタンダード（内国株式）,110.0,-0.5564516129032258,0.36967607984988576,0.0,1.5908821,0.25852,-
8167.T,リテールパートナーズ,小売業,プライム（内国株式）,1389.0,-0.036236518566232286,0.23125605708286787,40.0,10.122843,0.06034,-
8173.T,Ｊｏｓｈｉｎ,小売業,プライム（内国株式）,4050.0,0.7386011203312196,0.2471667614358887,100.0,24.89163,0.036760002,-
8185.T,チヨダ,小売業,プライム（内国株式）,1018.0,-0.13032701628688817,0.20438295196053907,54.0,16.405157,0.04508,-
8194.T,ライフコーポレーション,小売業,プライム（内国株式）,2623.0,0.06486484825652522,0.24622501047300543,65.5,12.0097475,0.12949,-
8198.T,マックスバリュ東海,小売業,スタンダード（内国株式）,3170.0,0.003970394737605149,0.18456109014515082,85.0,11.34136,0.123830006,-
8200.T,リンガーハット,小売業,プライム（内国株式）,2289.0,-0.0017697351231840837,0.17648351498800935,13.0,52.151386,0.07886,-
8203.T,ＭｒＭａｘＨＤ,小売業,プライム（内国株式）,779.0,-0.07277380360725869,0.20807514748492456,27.0,9.179041,0.08031,-
8217.T,オークワ,小売業,プライム（内国株式）,806.0,-0.16377689418518154,0.18869513112314953,26.0,127.65625,0.00379,中立
8218.T,コメリ,小売業,プライム（内国株式）,3905.0,0.24037317405152422,0.24340609131590538,56.0,11.990721,0.05702,-
8225.T,タカチホ,卸売業,スタンダード（内国株式）,3650.0,-0.008607575865684575,0.3568678892559583,100.0,6.289308,0.15783,-
8230.T,はせがわ,小売業,スタンダード（内国株式）,317.0,0.056695582185018696,0.11081003893967065,15.0,9.978574,0.0,-
8244.T,近鉄百貨店,小売業,スタンダード（内国株式）,1818.0,-0.024369191512142147,0.19817406229450393,20.0,12.629818,0.15807,-
8247.T,大和,小売業,スタンダード（内国株式）,294.0,-0.265,0.3167123594072031,0.0,8.768845,0.03965,-
8252.T,丸井グループ,小売業,プライム（内国株式）,2964.5,-0.026309686743927283,0.20369985175723454,131.0,19.268276,0.0,買い
8254.T,さいか屋,小売業,スタンダード（内国株式）,360.0,-0.24050632911392406,0.7040755610464647,0.0,16.446579,0.08862001,-
8278.T,フジ,小売業,プライム（内国株式）,2013.0,-0.020270580174865452,0.18326709221164644,30.0,24.091536,0.03674,-
8281.T,ゼビオホールディングス,小売業,プライム（内国株式）,1110.0,-0.004328971148039645,0.19149273867852315,35.0,8.974584,-0.01811,-
8282.T,ケーズホールディングス,小売業,プライム（内国株式）,1897.5,0.3249333967033499,0.23151649834714308,46.0,25.971659,0.043369997,中立
8283.T,ＰＡＬＴＡＣ,卸売業,プライム（内国株式）,6630.0,0.5618252396987841,0.3046060853755025,120.0,13.502852,0.0,-
8303.T,ＳＢＩ新生銀行,銀行業,プライム（内国株式）,1551.0,-0.9999999712615754,1.305022923194437,42.0,12.445304,0.0,-
8304.T,あおぞら銀行,銀行業,プライム（内国株式）,3259.0,0.47786021286098007,0.2857968580366116,94.0,17.002266,0.0557,-
8306.T,三菱ＵＦＪフィナンシャル・グループ,銀行業,プライム（内国株式）,3564.0,0.7420174876639636,0.31782694610980716,86.0,16.921204,0.06113,買い
8309.T,三井住友トラストグループ,銀行業,プライム（内国株式）,1680.5,0.7299450260324466,0.27259018367644605,46.25,12.557337,0.09287,買い
8337.T,千葉興業銀行,銀行業,プライム（内国株式）,2575.0,0.7532595389132872,0.40943630223802857,10.0,22.69628,0.051119998,-
8338.T,筑波銀行,銀行業,プライム（内国株式）,657.0,1.453476702737705,0.5439863038151703,5.0,23.48714,0.07278,-
8345.T,岩手銀行,銀行業,プライム（内国株式）,2358.0,1.7507856265392565,0.4033158031530704,52.0,15.057915,0.043390002,-
8346.T,東邦銀行,銀行業,プライム（内国株式）,942.0,1.5220976267041801,0.3795418758108054,17.0,19.432314,0.052059997,-
8354.T,ふくおかフィナンシャルグループ,銀行業,プライム（内国株式）,7544.0,0.8195690702823185,0.3465962697388355,180.0,16.277403,0.0,中立
8358.T,スルガ銀行,銀行業,プライム（内国株式）,2735.0,0.9969017662392342,0.3256087099183821,60.0,16.68727,0.08465999,-
8360.T,山梨中央銀行,銀行業,プライム（内国株式）,7070.0,1.4869925228906176,0.42510594818637015,131.0,20.309246,0.045289997,-
8362.T,福井銀行,銀行業,プライム（内国株式）,6180.0,2.3464092103034897,0.4112234234242636,108.0,21.349577,0.0477,-
8370.T,紀陽銀行,銀行業,プライム（内国株式）,4845.0,0.8034799455060633,0.3129516805850498,137.0,14.370933,0.089379996,-
8386.T,百十四銀行,銀行業,プライム（内国株式）,2872.0,1.343049672116389,0.3975615244743558,58.5,16.680899,0.049289998,-
8387.T,四国銀行,銀行業,プライム（内国株式）,3515.0,1.8153154188120562,0.35334520664782776,60.0,16.007906,0.09653,-
8388.T,阿波銀行,銀行業,プライム（内国株式）,8930.0,1.7812238979493222,0.3317361686242926,142.5,18.332594,0.04198,-
8393.T,宮崎銀行,銀行業,プライム（内国株式）,2389.0,1.9800889244328095,0.42183268288123144,40.0,14.771403,0.059439998,-
8395.T,佐賀銀行,銀行業,プライム（内国株式）,5880.0,1.3022951563099545,0.3581201535444165,110.0,11.0828,0.06987,-
8410.T,セブン銀行,銀行業,プライム（内国株式）,325.0,0.23257490286019042,0.20230924235031603,11.0,17.45186,0.04306,中立
8416.T,高知銀行,銀行業,スタンダード（内国株式）,1050.0,0.2814535535285374,0.48668726380428456,25.0,991.8182,0.0017299999,-
8418.T,山口フィナンシャルグループ,銀行業,プライム（内国株式）,3075.0,0.7879578162220064,0.3446597085285283,64.0,14.08022,0.05954,買い
8511.T,日本証券金融,その他金融業,プライム（内国株式）,2550.0,0.4067017659731384,0.23409982919243544,86.0,20.368076,0.070650004,-
8518.T,日本アジア投資,証券、商品先物取引業,スタンダード（内国株式）,131.0,-0.4495798319327731,0.40100107007905017,0.0,11.655531,-0.08343001,-
8522.T,名古屋銀行,銀行業,プライム（内国株式）,6450.0,1.19896088044998,0.43030067555425744,170.0,17.878069,0.06537,-
8537.T,大光銀行,銀行業,スタンダード（内国株式）,2695.0,0.7042215250846035,0.36347446082892654,89.0,11.334303,0.03246,-
8541.T,愛媛銀行,銀行業,プライム（内国株式）,2853.0,1.6626834642604915,0.36127953802938406,46.0,10.987897,0.04987,-
8551.T,北日本銀行,銀行業,プライム（内国株式）,6710.0,1.029829096977246,0.3633349013545485,184.0,10.722225,0.03849,-
8566.T,リコーリース,その他金融業,プライム（内国株式）,6630.0,0.2318206918812585,0.18314438346835735,185.0,13.770492,0.056739997,-
8572.T,アコム,その他金融業,スタンダード（内国株式）,483.20001220703125,0.10593331710538585,0.22859564200176674,22.0,13.888236,0.080240004,中立
8596.T,九州リースサービス,その他金融業,スタンダード（内国株式）,1590.0,0.268913343508452,0.1946839376016813,58.0,8.884169,0.083179995,-
8604.T,野村ホールディングス,証券、商品先物取引業,プライム（内国株式）,1562.0,0.6036905713729435,0.3517474645797187,51.0,11.101695,0.09928001,買い
8609.T,岡三証券グループ,証券、商品先物取引業,プライム（内国株式）,1115.0,0.8054172915518814,0.3150631908804096,50.0,16.288696,0.06526,-
8614.T,東洋証券,証券、商品先物取引業,プライム（内国株式）,671.0,0.39946020989235004,0.2668708073872077,50.0,18.07104,0.12696,-
8617.T,光世証券,証券、商品先物取引業,スタンダード（内国株式）,555.0,0.24360409846457334,0.2970187995850234,10.0,0.0,-0.00491,-
8630.T,ＳＯＭＰＯホールディングス,保険業,プライム（内国株式）,7068.0,0.5712180250752055,0.3196318090571356,150.0,13.230316,0.17385,買い
8698.T,マネックスグループ,証券、商品先物取引業,プライム（内国株式）,690.0,-0.07846365612462312,0.3410241400250595,30.700000000000003,13.446858,0.06949,中立
8705.T,日産証券グループ,証券、商品先物取引業,スタンダード（内国株式）,210.0,0.2759662046816097,0.36710062155523177,15.0,38.316402,-0.01535,-
8708.T,アイザワ証券グループ,証券、商品先物取引業,プライム（内国株式）,1699.0,0.3796813972896674,0.27191159714086877,117.0,19.341562,0.04903,-
8714.T,池田泉州ホールディングス,銀行業,プライム（内国株式）,1031.0,0.6485049676962626,0.35459723060301424,25.0,21.222198,0.0,-
8715.T,アニコム　ホールディングス,保険業,プライム（内国株式）,1212.0,0.5739895427795814,0.36441109340002564,9.0,48.446835,0.07427,強気買い
8725.T,ＭＳ＆ＡＤインシュアランスグループホールディングス,保険業,プライム（内国株式）,4850.0,0.5096722115395357,0.2627371852468984,160.0,8.4941845,0.16309999,買い
8737.T,あかつき本社,証券、商品先物取引業,スタンダード（内国株式）,608.0,0.1670119933766626,0.23080318263506944,30.0,6.955916,0.19758,-
8742.T,小林洋行,証券、商品先物取引業,スタンダード（内国株式）,562.0,0.941768914980254,0.34292506393013994,6.0,34.605263,0.018960001,-
8746.T,ｕｎｂａｎｋｅｄ,証券、商品先物取引業,スタンダード（内国株式）,93.0,-0.7862068965517242,0.9524667309967567,0.0,0.0,-0.01006,-
8747.T,豊トラスティ証券,証券、商品先物取引業,スタンダード（内国株式）,1995.0,0.35831401586637873,0.3878350662510348,210.0,7.160362,0.075840004,-
8750.T,第一ライフグループ,保険業,プライム（内国株式）,1932.5,0.6305448659286815,0.29617411330196974,54.5,13.464148,0.11201999,買い
8766.T,東京海上ホールディングス,保険業,プライム（内国株式）,7939.0,0.31475854609486337,0.36674012590088956,218.0,12.896007,0.20663999,買い
8771.T,イー・ギャランティ,その他金融業,プライム（内国株式）,1860.0,0.27655563755689766,0.252212618768311,40.0,23.294998,0.15803,-
8772.T,アサックス,その他金融業,スタンダード（内国株式）,880.0,0.2265258051215095,0.24728748954172194,22.0,7.2140155,0.0738,-
8789.T,フィンテック　グローバル,その他金融業,スタンダード（内国株式）,134.0,0.16496203649314725,0.3857961521313255,3.0,11.623616,0.20818001,-
8804.T,東京建物,不動産業,プライム（内国株式）,3432.0,0.31622605894026623,0.31200554637225575,118.0,13.266459,0.10379,-
8835.T,太平洋興発,卸売業,スタンダード（内国株式）,795.0,0.14258104958002168,0.3996288660669009,40.0,13.563483,0.02493,-
8836.T,ＲＩＳＥ,不動産業,スタンダード（内国株式）,26.0,-0.38095238095238093,0.48375287864255656,0.0,9.45122,0.01605,-
8844.T,コスモスイニシア,不動産業,スタンダード（内国株式）,1209.0,-0.14577110411452868,0.32684429956551575,48.0,8.556227,0.102110006,-
8848.T,レオパレス２１,不動産業,プライム（内国株式）,674.0,-0.08209306881856519,0.25309129351621906,10.0,23.94015,0.21846001,-
8860.T,フジ住宅,不動産業,プライム（内国株式）,753.0,0.044107475140231715,0.21198837248394387,32.0,5.832187,0.09658,-
8881.T,日神グループホールディングス,不動産業,プライム（内国株式）,652.0,0.2192613370733988,0.25424794449507626,35.0,8.459819,0.0629,-
8894.T,ＲＥＶＯＬＵＴＩＯＮ,不動産業,スタンダード（内国株式）,22.0,-0.6857142857142857,0.6730542644256489,0.0,0.0,-1.78052,-
8897.T,ＭＩＲＡＲＴＨホールディングス,不動産業,プライム（内国株式）,411.0,0.1076135370557731,0.1963641457216661,21.0,10.93591,0.11354,-
8912.T,エリアクエスト,不動産業,スタンダード（内国株式）,153.0,-0.03964683703862835,0.6881969663200108,4.0,15.438597,0.13098,-
8914.T,エリアリンク,不動産業,スタンダード（内国株式）,900.0,-0.28679225899516914,0.32216535785946854,26.5,15.420497,0.0,-
8918.T,ランド,不動産業,スタンダード（内国株式）,10.0,0.1111111111111111,1.0452713972695695,0.0,34.48276,0.00253,-
8919.T,カチタス,不動産業,プライム（内国株式）,3350.0,0.34581856244105375,0.35243290219276585,80.0,23.763855,0.25312,-
8923.T,トーセイ,不動産業,プライム（内国株式）,1762.0,0.19729364580098369,0.2784159339978293,50.0,10.126141,0.16476,買い
8928.T,穴吹興産,不動産業,スタンダード（内国株式）,2283.0,0.16640259575109534,0.18975702955359022,68.0,5.3064055,0.1166,-
8944.T,ランドビジネス,不動産業,スタンダード（内国株式）,247.0,0.2730317657263038,0.4238512262751513,6.0,0.0,-0.01603,-
8946.T,ＡＳＩＡＮ　ＳＴＡＲ,不動産業,スタンダード（内国株式）,79.0,-0.26851851851851855,0.5658079272563582,0.0,18.067226,0.052199997,-
8999.T,グランディハウス,不動産業,プライム（内国株式）,547.0,0.01815676667316502,0.15590151830529012,32.0,22.424004,0.031040002,-
9001.T,東武鉄道,陸運業,プライム（内国株式）,2950.5,0.18501737336116,0.18346017209939428,70.0,11.822484,0.0,-
9003.T,相鉄ホールディングス,陸運業,プライム（内国株式）,2472.5,0.016602954317633412,0.208515468411169,70.0,14.989076,0.10549,-
9006.T,京浜急行電鉄,陸運業,プライム（内国株式）,1505.0,-0.02859374207169504,0.19721720166919973,46.0,17.01422,0.06532,-
9010.T,富士急行,陸運業,プライム（内国株式）,2750.0,0.3621791044216583,0.3289508582068804,32.0,25.060266,0.0,-
9012.T,秩父鉄道,陸運業,スタンダード（内国株式）,2110.0,0.04975124378109453,0.14813834631458145,0.0,9.751434,0.04417,-
9017.T,新潟交通,陸運業,スタンダード（内国株式）,1992.0,-0.037524052367394665,0.08150448220453797,10.0,6.816332,0.05673,-
9020.T,東日本旅客鉄道,陸運業,プライム（内国株式）,3461.0,0.018260187068889416,0.2620069314036815,74.0,17.519993,0.07711,中立
9021.T,西日本旅客鉄道,陸運業,プライム（内国株式）,2926.0,-0.1158697917565743,0.2172138154845899,97.5,11.194665,0.09794,-
9022.T,東海旅客鉄道,陸運業,プライム（内国株式）,3903.0,0.043682834088664045,0.28330276403306676,32.0,7.96573,0.114300005,買い
9023.T,東京地下鉄,陸運業,プライム（内国株式）,1469.0,-0.11301992955339618,0.17758375197604126,42.0,16.185898,0.08906,-
9024.T,西武ホールディングス,陸運業,プライム（内国株式）,3341.0,-0.31374471733710363,0.35553926427410293,42.0,5.922191,0.42199,中立
9025.T,鴻池運輸,陸運業,プライム（内国株式）,2862.0,-0.10709952017866005,0.22497887940938258,110.0,13.02161,0.088240005,-
9029.T,ヒガシホールディングス,陸運業,スタンダード（内国株式）,1958.0,0.10903181412884512,0.35120007641029294,60.0,10.875422,0.17948,-
9031.T,西日本鉄道,陸運業,プライム（内国株式）,2993.0,0.37086933087621915,0.2553361568456124,70.0,8.821917,0.12707,-
9039.T,サカイ引越センター,陸運業,プライム（内国株式）,2898.0,0.07850595289419315,0.17153358924272283,98.0,13.869169,0.08957,-
9042.T,阪急阪神ホールディングス,陸運業,プライム（内国株式）,4605.0,0.08411892634172512,0.2472076454130536,100.0,16.265999,0.06611,-
9045.T,京阪ホールディングス,陸運業,プライム（内国株式）,3136.0,0.02799610539631178,0.2050726698200203,100.0,12.00831,0.09205,-
9048.T,名古屋鉄道,陸運業,プライム（内国株式）,1847.5,0.152242571228713,0.1688979055023025,40.0,10.737715,0.0,-
